322,2.12,0.8
323,13.12,0.9
324,46.99,1.2
325,54.76,1.5
326,70.25,2
327,57.4,0.4
328,35.76,1
329,11.84,1.7
330,0.73,1.3
331,0,0.3
332,0,0.8
333,0,0.8
334,0,0.7
335,0,0.9
336,0,1.3
337,0,1.1
338,0,1
339,0,1.1
340,0,1.1
341,0,0.9
342,0,1.1
343,0,0.8
344,0,1.3
345,0,1.1
346,0.8,1.2
347,13.77,1.1
348,15.69,1.2
349,13.92,1.7
350,14.14,1.8
351,8.11,1.8
352,2.76,1.6
353,0.83,1.3
354,0.19,1.5
355,0,2.1
356,0,2.5
357,0,2.8
358,0,3.6
359,0,2.9
360,0,3
361,0,2.7
362,0,3
363,0,3.9
364,0,3.8
365,0,2.9
366,0,3.3
367,0,4.3
368,0,4.6
369,0.01,4.9
370,0.33,5
371,10.4,4.7
372,35.76,5.6
373,106.94,5.2
374,145.65,6
375,120,5.7
376,55.48,5
377,25.47,5.3
378,1.48,5.1
379,0,4.7
380,0,4.3
381,0,3.7
382,0,3.4
383,0,3
384,0,2.8
385,0,2.9
386,0,2.3
387,0,2.1
388,0,1.9
389,0,1.8
390,0,1.7
391,0,1.2
392,0,1.3
393,0,1.4
394,4.33,1.2
395,3.12,1.4
396,43.42,1.1
397,37.74,1.2
398,61.69,1.8
399,85.07,3.1
400,77.7,2.9
401,25.65,2.8
402,1.07,2.6
403,0,2.4
404,0,2.4
405,0,2.2
406,0,2.1
407,0,2.1
408,0,1.9
409,0,1.8
410,0,1.8
411,0,1.9
412,0,2.5
413,0,2.3
414,0,2
415,0,2.3
416,0,1.7
417,0.11,1.1
418,0.56,0.7
419,9.78,0.7
420,15.37,1.6
421,29.78,2.1
422,63.22,2.2
423,39.07,2.3
424,21.55,2.1
425,3.95,1.2
426,0.35,0.7
427,0,0
428,0,0.6
429,0,0.7
430,0,0.6
431,0,0.4
432,0,0.3
433,0,0.6
434,0,0.4
435,0,0.4
436,0,0.2
437,0,0.3
438,0,0.4
439,0,0.2
440,0,0.2
441,0.07,0.3
442,1.95,-0.2
443,8.98,-0.2
444,14.16,-0.1
445,36.64,0.3
446,50.86,0.3
447,45.38,0.7
448,22.43,0.6
449,12.19,0.4
450,0.92,0.2
451,0,0
452,0,0.1
453,0,0.2
454,0,0.3
455,0,0.6
456,0,0.7
457,0,1
458,0,0.5
459,0,0.3
460,0,0.4
461,0,0.3
462,0,0.3
463,0,-0.1
464,0,0.1
465,0,0.3
466,2.09,0.6
467,22.92,0.9
468,46.13,1.2
469,46.55,1
470,55.68,1
471,49.42,0.9
472,42.59,0.8
473,12.46,0.6
474,1.49,0.5
475,0.01,0.5
476,0,0.4
477,0,0.4
478,0,0.3
479,0,0.2
480,0,-0.1
481,0,0
482,0,-0.1
483,0,-0.2
484,0,-0.4
485,0,-0.5
486,0,-0.7
487,0,-0.8
488,0,-0.7
489,0.04,-0.7
490,2.18,-1.1
491,28.56,-1.1
492,81.09,-0.5
493,72.85,-0.4
494,98.44,-0.3
495,79.45,-0.1
496,36.97,0
