258.19
220.38
182.28
166.53
165.31
170.4
237.92
252.72
254.33
247.91
245.75
241.03
244.33
239.71
252.54
259.42
267.06
267.43
265.74
262.25
258.95
255.18
248.95
173.13
167.59
90.67
72.29
102.08
218.11
246.01
256.84
267.4
267.4
266.93
266.74
267.59
266.74
266.18
265.05
266.08
269.48
270.79
268.44
267.5
262.5
258.73
256.37
244.5
166.16
159.54
54.38
48.14
72.25
225.55
216.75
252.97
255.15
260.26
262.15
262.24
261.58
261.49
263
268.3
276.43
279.27
281.35
278.6
271.32
264.13
261.96
257.7
261.78
260.16
258.17
256.84
256.93
258.36
257.79
257.12
262.54
266.34
268.34
269.1
268.34
268.62
269.1
272.71
281.07
284.3
284.2
282.87
279.83
276.13
275.84
266.25
276.13
274.42
274.32
275.27
278.79
288.2
298.27
312.05
362.5
394.43
384.45
389.3
386.92
398.32
399.08
409.54
443.74
539.52
559.1
467.78
421.13
340.74
309.39
285.35
284.59
282.6
278.81
275.96
279.66
280.99
281.27
284.68
289.14
287.72
289.42
288.86
284.97
284.21
284.31
288.95
292.27
294.26
289.33
284.31
280.7
276.34
266.48
258.99
248.66
246.12
245.65
246.97
252.35
265.27
285.66
313.03
321.8
314.06
321.61
317.37
312.46
313.31
317.18
353.23
384.18
387.96
334.82
313.21
293.68
281.6
271.03
259.23
249.19
235.66
230.96
229.74
230.68
244.78
264.99
276.45
278.8
277.49
277.96
279.37
279.37
280.59
284.07
289.8
297.89
301.08
291.87
285.48
276.74
269.03
257.56
243.55
243.73
238.83
236.95
236.48
239.68
253.05
265.19
275.27
279.69
274.04
279.97
286.75
287.22
281.95
274.61
277.43
283.27
291.74
288.35
281.57
271.59
266.6
262.56
251.73
264.33
258.35
256.73
260.81
263.09
264.99
265.56
269.93
271.07
271.16
271.35
269.83
268.12
265.47
264.33
264.52
267.08
269.26
266.8
263.09
264.52
262.43
251.22
242.49
238.35
231.19
229.38
223.75
224.89
228.23
228.14
235.87
240.36
247.71
258.78
265.75
263.93
264.22
263.93
265.36
273
276.53
277.77
275.86
272.71
268.8
267.08
263.84
271.76
268.23
266.8
267.94
271.86
265.65
281.88
330.18
330.56
324.83
294.38
287.03
279.97
280.54
276.63
281.5
283.5
288.75
286.08
276.15
269.76
265.36
263.74
252
268.04
266.04
265.66
267.09
275.95
284.82
303.5
334
339.82
333.15
332.38
328.86
322.85
322.38
326.95
331.34
348.97
401.87
400.25
359.84
300.93
293.3
284.63
273
261.25
245.48
243.12
243.21
246.23
259.74
270.88
291.36
307.04
298.63
287.87
286.27
280.41
279.28
286.74
304.77
319.97
339.23
327.81
309.59
280.88
276.73
270.12
258.7
259.92
257.64
256.6
258.02
262.96
266.38
281.67
303.13
321.46
293.44
284.61
279.39
276.35
275.3
274.83
274.45
284.33
294.39
292.87
283.57
274.92
272.83
265.43
248.14
244.84
241.32
238.95
235.44
241.13
259.08
272.84
284.99
288.79
284.71
283.57
282.81
278.73
276.83
277.5
280.53
287.37
296.58
295.63
284.24
274.55
275.88
274.36
266.77
263.31
252.12
250.8
251.09
250.71
256.16
257.11
267.54
272.9
279.49
278.26
276.95
273.37
268.3
269.14
273.94
282.78
293.59
290.58
280.05
265.66
265.1
264.53
257.67
246.24
243.33
239.76
240.42
237.32
240.98
246.61
250.37
253.65
261.44
264.25
265.47
264.16
261.91
265.29
274.39
285.65
304.7
304.51
290.34
279.64
278.42
279.27
267.35
262
259.94
259.47
260.22
263.41
271.39
292.03
355
425.66
400.23
340.73
319.06
318.31
315.96
313.8
317.84
316.52
393.66
310.8
295.22
284.05
279.08
271.95
267.07
268.66
264.9
263.49
263.02
266.5
273.82
298.13
384.49
408.33
379.8
358.58
346.29
330.8
327.98
341.5
409.55
432.83
444.76
425.23
301.23
288.09
285.83
277.01
267.53
264.94
262.58
261.73
262.39
266.07
278.79
311.29
467.97
505.66
471.93
460.9
433.49
433.3
425.57
425.57
459.77
480.69
522.62
521.58
358.77
313.55
310.54
299.23
278.41
272.59
270.04
266.47
266
271.27
285.58
331.7
444.74
506.3
464.13
464.22
458.29
446.72
431.47
454.62
459.24
489.36
549.22
523.52
372.17
331.98
341.3
307.04
284.45
284.65
276.79
273.1
272.35
278.12
300.07
334.8
513.65
506.84
545.83
539.11
514.88
455.08
415.33
401.52
368.3
417.32
454.79
389.02
308.12
297.8
294.58
285.5
275.37
266.04
252.77
247.17
245.21
246.23
249.5
253.71
259.22
262.67
270.99
273.7
273.98
273.7
273.23
274.07
275.85
283.6
291.17
290.14
280.8
274.16
267.72
262.58
258.94
251.11
246.92
245.05
244.03
245.05
248.88
252.05
255.31
260.81
267.61
272.74
279.36
277.21
272.65
271.53
272.74
282.34
308.25
304.24
291.38
281.97
274.7
272.18
261.65
251.02
243.56
238.06
236.85
240.58
252.51
271.34
282.9
285.14
283.08
282.06
280.01
280.01
280.01
281.22
285.51
289.89
298.19
293.71
287.93
276
267.43
261.09
247.11
241.33
236.93
235.34
236.09
242.36
251.16
270.24
279.6
284.28
283.44
284.94
285.31
283.44
281.57
281.38
281.47
289.71
297.47
316.84
290.83
279.51
274.55
270.34
260.14
251.44
247.89
241.74
235.59
240.06
247.71
266.07
278.01
279.22
275.86
274.28
270.36
266.45
263.93
262.9
263.74
265.14
271.76
266.82
262.34
256.94
252.65
244.07
232.32
222.41
214.61
213.78
214.15
226.4
236.23
254.42
266.94
269.54
268.06
267.31
267.59
265.64
264.99
267.59
267.96
270.65
278.54
276.04
270.56
266.01
263.42
260.26
245.69
248.03
244.58
246.35
245.14
249.15
264.16
281.22
304.35
372.23
334.46
303.6
300.8
290.73
287.1
286.72
285.88
288.49
300.99
292.78
285.51
275.35
270.96
268.45
258
261.29
254.56
252.22
249.88
250.72
252.78
254.74
258.3
265.04
269.53
271.4
269.44
265.88
264.2
263.82
266.44
272.24
277.67
274.96
269.53
264.76
262.14
260.36
245.67
252.78
246.05
242.87
239.6
241
242.97
244.56
247.55
260.26
265.5
267.27
267.46
266.34
264
263.72
266.15
271.29
277.09
277.37
275.03
267.27
265.12
263.44
251.66
254.56
246.61
244.84
245.02
251.38
265.03
289.71
383.29
424.8
422.46
413.95
303.83
297.66
302.98
299.15
341.59
437.88
468.36
467.89
317.66
287.37
283.91
277.93
273.16
268.99
264.12
262.44
262.72
263.93
275.25
298.18
429.91
478.37
478.84
466.96
354.69
324.09
333.54
327.46
347.76
459.29
548.54
559.86
381.44
309.4
292.19
283.49
275.63
279.74
275.42
273.73
274.29
279.74
292.15
336.71
467.18
580.54
574.25
560.52
516.62
418.11
440.11
434.47
454.58
457.97
558.08
579.32
416.14
346.67
323.27
299.11
286.42
285.2
280.77
278.7
278.13
280.58
289.71
336.89
470.49
570.3
545.06
478.12
382.55
338.02
371.63
339.15
335.57
373.89
473.79
437.35
329.26
292.73
287.64
279.83
273.14
271.27
265.7
262.02
261.83
266.55
274.01
288.17
348.5
384.01
429.71
364.46
324.71
295.35
290.53
287.41
286.66
289.3
416.2
395.34
282.69
277.78
275.05
270.99
267.3
263.12
258.86
252.42
248.91
247.02
245.41
247.11
254.4
256.3
259.99
261.41
258.29
252.7
247.49
244.27
244.74
251.66
262.74
263.4
256.68
247.87
248.06
243.99
234.61
242.31
237.66
235.29
235.67
237.37
240.51
242.31
243.54
245.73
248.95
255.22
257.02
255.22
254.93
255.98
257.4
266.99
287.11
288.72
283.41
268.51
260.82
256.64
249.71
247.53
242.12
239.65
240.89
245.92
249.52
257.31
276.86
284.36
284.74
284.74
282.74
280.18
279.23
278.57
278.76
282.93
